,Title,Description,URL,Published At,Category,Image URL
165,More physical activity may improve quality of life for older adults - McKnight's Long-Term Care News,"Older adults who participate in regular physical activity have a better quality of life than those who are less active and more sedentary, a new UK study has found.",https://www.mcknights.com/news/clinical-news/more-physical-activity-may-improve-quality-of-life-for-older-adults/,2023-07-06T04:19:55Z,general,https://www.mcknights.com/wp-content/uploads/sites/5/2019/11/active_women_exercise_exercising_GettyImages-1028957048-e1667266261353.jpg
166,Manhandling Of IT Officials During Minister’s Arrest Not An ‘Internal Disturbance’; Court Can’t Direct... - Live Law - Indian Legal News,Dismissing a plea seeking its intervention to invoke Article 355 and Article 352 of the  Constitution in the backdrop of Tamil Nadu minister Senthil Balaji's arrest and the alleged manhandling of...,https://www.livelaw.in/high-court/madras-high-court/madras-high-court-manhandling-income-tax-officials-internal-disturbance-article-355-of-constitution-232015,2023-07-06T04:01:54Z,general,https://www.livelaw.in/h-upload/2023/06/13/476146-justice-sv-gangapurwala-justice-pd-audikesavalu-madras-high-court.jpg
167,"NCP: Ajit Pawar Claims He Has 29 MLAs, Asks Sharad, 'When Are You Going to Stop?' - The Wire","Sharad Pawar's daughter Supriya Sule, without naming Ajit Pawar, said, ""Disrespect us, not our father.""",https://thewire.in/politics/maharashtra-ncp-ajit-sharad-pawar-supriya-sule,2023-07-06T03:16:17Z,general,https://cdn.thewire.in/wp-content/uploads/2023/07/06084439/Untitled-design-3-800x400.jpg
168,Vidya Balan recalls it was 'Lust at first sight' when she met Siddharth Roy Kapur for the first time; says 'I wasn't looking for anything serious and just have fun' - Indiatimes.com,"Vidya Balan, who is currently busy promoting her film 'Neeyat', recently opened up about her marriage with producer Siddharth Roy Kapur. While revealing that when she met the producer for the first time, the actress was all heartbroken as she got che",https://timesofindia.indiatimes.com/videos/etimes/bollywood/vidya-balan-recalls-it-was-lust-at-first-sight-when-she-met-siddharth-roy-kapur-for-the-first-time-says-i-wasnt-looking-for-anything-serious-and-just-have-fun/videoshow/101529358.cms,2023-07-06T02:44:09Z,general,https://timesofindia.indiatimes.com/photo/101529358/size-91080/101529358.jpg
169,IIT-H researchers find ULF gravitational waves - The New Indian Express,"The cutting-edge National Supercomputing Mission facility, Param Seva, installed at IIT-H, played a vital role in enabling these remarkable findings.",https://www.newindianexpress.com/states/telangana/2023/jul/06/iit-h-researchers-find-ulf-gravitational-waves-2591804.html,2023-07-06T02:06:00Z,general,https://images.newindianexpress.com/uploads/user/imagelibrary/2023/7/6/w600X390/SATELITE.jpg
170,"Aquarius Horoscope Today: July 6, 2023 - VOGUE India","Read VOGUE India's free daily Aquarius horoscope for 6th July, 2023 to learn more about what the stars have in store for you! Click here for our cosmic tips",https://www.vogue.in/horoscope/product/aquarius-horoscope-today-july-6-2023/,2023-07-06T00:20:07Z,general,https://media.vogue.in/wp-content/uploads/2021/12/Aquarius-866x487.jpg
171,Monstrous teaser of Prabhas’ Salaar released - 123telugu,"Telugu cinema news, Telugu Movies Updates, Latest Movie reviews in Telugu, Telugu cinema reviews, telugu movie reviews, Tollywood, Box office collections, Telugu Movie show times, Theater List, telugu cinema tickets",https://www.123telugu.com/mnews/monstrous-teaser-of-prabhas-salaar-released.html,2023-07-05T23:55:00Z,general,https://www.123telugu.com/content/wp-content/themes/123telugu/images/logo.gif
172,"Police: 16 dead, including 3 children, in toxic gas leak in South Africa - Indiatimes.com",Rest of World News: Emergency services said that as many as 24 people were dead.It wasn't immediately clear why there was a discrepancy in the death toll.Search and rescu,https://timesofindia.indiatimes.com/world/rest-of-world/24-dead-in-south-african-slum-gas-leak-emergency-services/articleshow/101527182.cms,2023-07-05T23:44:00Z,general,"https://static.toiimg.com/thumb/msid-101527683,width-1070,height-580,imgsize-158444,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
173,"Lab tests confirm substance found at White House was cocaine, Trump launches rant - ANI News",,https://www.aninews.in/news/world/us/lab-tests-confirm-substance-found-at-white-house-was-cocaine-trump-launches-rant20230706031241,2023-07-05T21:42:00Z,general,
174,Police complaint filed in Mumbai against makers of Hindi film '72 Hoorain' - mid-day.com,"According to the official, the complaint was filed at the Goregaon police station in suburban Mumbai.",https://www.mid-day.com/mumbai/mumbai-news/article/police-complaint-filed-in-mumbai-against-makers-of-hindi-film-72-hoorain-23296151,2023-07-05T17:09:00Z,general,https://images.mid-day.com/images/images/2023/jul/72hoorain_d.jpg
175,India Sinks China's Attempt To Revive BRI At SCO Summit As Xi Jinping's Flagship Infra Project Falters Across The World - Swarajya,,https://swarajyamag.com/news-brief/india-stands-firm-against-chinas-belt-and-road-initiative-at-sco-meet,2023-07-05T05:59:44Z,general,https://gumlet.assettype.com/swarajya/2023-07/0d88df20-55f6-4c81-b43e-4119c743964e/Screenshot_2023_07_04_at_1_15_00_PM.jpg?w=1200&auto=format%2Ccompress&ogImage=true
176,Israel withdraws troops from West Bank militant stronghold and warns 2-day raid is not a one-off - Arab News,"JENIN: The Israeli military withdrew its troops from a militant stronghold in the occupied West Bank on Wednesday, ending an intense two-day operation that killed at least 13 Palestinians, drove thousands of people from their homes and left a wide swath of da…",https://www.arabnews.com/node/2332696,2023-07-05T05:11:21Z,general,https://www.arabnews.com/sites/default/files/styles/660x371_watermarksaudi/public/main-image/2023/07/05/3895256-1629622245.jpg?itok=POC9iIWV
177,"Kerala rain: Kalarkutty, Pambla dams opened; orange alert in 12 districts| Kerala Rain Updates - Onmanorama",Holiday declared for educational institutions in 6 districts of Kerala on Wednesday in the view of heavy rain.,https://www.onmanorama.com/news/kerala/2023/07/05/kerala-rain-deaths-imd-alert-flood-holiday-live.html,2023-07-05T04:52:30Z,general,https://img.onmanorama.com/content/dam/mm/en/kerala/top-news/images/2023/7/4/kalarkutty-dam.jpg
178,Hyderabad: Four-legged friends get the shot - Telangana Today,A renowned French biologist who administered the inaugural rabies vaccine on the same day in 1885.,https://telanganatoday.com/hyderabad-four-legged-friends-get-the-shot,2023-07-06T10:33:08Z,health,https://cdn.telanganatoday.com/wp-content/uploads/2023/07/Hyderabad-Four-legged-friends-get-the-shot-1.jpg
179,Kidney Health: How water intake affects uric acid levels in the body - Indiatimes.com,Uric acid in the body can hamper kidney functioning. Here's how hydration prevents high uric acid levels.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/kidney-health-how-water-intake-affects-uric-acid-levels-in-the-body/photostory/101541694.cms,2023-07-06T10:30:00Z,health,https://static.toiimg.com/photo/101542300.cms
180,Know The Benefits And Stay Healthy With Apple Cider Vinegar - Jagran English,Let us find out ways in which Apple Cider Vinegar contributes to better liver health and overall well-being,https://english.jagran.com/lifestyle/know-the-benefits-and-stay-healthy-with-apple-cider-vinegar-10086299,2023-07-06T09:43:00Z,health,https://imgeng.jagran.com/images/2023/jul/Jagran-English1688636790507.jpg
181,WHO identifies 12 African countries for roll out of first-ever malaria vaccine | TheHealthSite.com - TheHealthSite,These 12 African countries are set to receive 18 million doses of the first-ever malaria vaccine over the next two years. TheHealthSite.com,https://www.thehealthsite.com/news/first-ever-malaria-vaccine-12-african-countries-to-receive-18-million-doses-in-the-next-two-years-990370/,2023-07-06T09:21:00Z,health,https://st1.thehealthsite.com/wp-content/uploads/2023/07/Untitled-3.jpg
182,Study reveals widely consumed vegetable oil leads to unhealthy gut - ThePrint,,https://theprint.in/health/study-reveals-widely-consumed-vegetable-oil-leads-to-unhealthy-gut/1657310/,2023-07-06T09:13:21Z,health,
183,Evaluation of Pre-emptive Analgesia in Total Knee Arthroplasty During Early Post-operative Periods - Cureus,Introduction: Pre-emptive analgesia is expected to decrease post-operative pain. The degree of soft tissue release is directly related to preoperative deformity; we presume the severity of pain has a similar correlation in patients undergoing total knee arthr…,https://www.cureus.com/articles/165644-evaluation-of-pre-emptive-analgesia-in-total-knee-arthroplasty-during-early-post-operative-periods,2023-07-06T09:09:08Z,health,https://public.cureus.com/fallback/new_default_article_image_0.png
184,The role of pulmonary dysfunction and COVID-19 severity in the development of Long COVID - News-Medical.Net,Study identified a genome-wide significant association (GWAS) for long coronavirus disease.,https://www.news-medical.net/news/20230706/The-role-of-pulmonary-dysfunction-and-COVID-19-severity-in-the-development-of-Long-COVID.aspx,2023-07-06T08:56:00Z,health,https://d2jx2rerrg6sh3.cloudfront.net/images/news/ImageForNews_752941_16886334961232169.jpg
185,Cambodia sees significant rise in dengue fever cases: official - Xinhua,,https://english.news.cn/20230706/868fdaf6412f4b0fa503b23798265393/c.html,2023-07-06T08:49:00Z,health,
186,Distinct features of vascular diseases in COVID-19 | JIR - Dove Medical Press,To summarize the effects of SARS-CoV-2 in-fection on the initiation and progression of atherosclerotic diseases and the pathophysio-logical mechanisms involved.,https://www.dovepress.com/distinct-features-of-vascular-diseases-in-covid-19-peer-reviewed-fulltext-article-JIR,2023-07-06T08:00:39Z,health,https://www.dovepress.com/assets/img/addon/og_logo.png
187,Nearly 1 in 4 girls and young women have iron deficiency; here are early symptoms to spot and iron-rich foods to eat - Indiatimes.com,"Iron deficiency is a common problem, especially among girls and young women. A study found that nearly 40% of females aged 12 to 21 were deficient in iron. Symptoms include fatigue, brain fog, and pale skin. Increasing intake of iron-rich foods like leafy gre…",https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/nearly-1-in-4-girls-and-young-women-have-iron-deficiency-here-are-early-symptoms-to-spot-and-iron-rich-foods-to-eat/photostory/101533946.cms,2023-07-06T05:30:00Z,health,https://static.toiimg.com/photo/101533972.cms
188,"Assam: 300 cases of Dengue, 2 deaths due to Japanese Encephalitis - Hub News","According to reports, July to September is considered the peak season of JE but cases were reported from June as well, even as the health department did not make the vector-borne diseases menace public.",https://hubnetwork.in/assam-300-cases-of-dengue-2-deaths-due-to-japanese-encephalitis/,2023-07-06T04:53:16Z,health,https://hubnetwork.in/wp-content/uploads/2023/07/istockphoto-1212178707-612x612-1.jpg
189,Chronic Stress & Male Infertility: Unravelling The Connection - BW Healthcareworld,"News and Updates for Healthcare in India - , Healthcare Service Providers-Stress disrupts the hormonal balance in the body and the delicate balance of hormones involved in the reproductive system. When stress levels rise, stress hormones like cortisol are rel…",https://bwhealthcareworld.businessworld.in/article/Chronic-Stress-Male-Infertility-Unravelling-The-Connection/06-07-2023-483173,2023-07-06T04:28:49Z,health,https://static.businessworld.in/article/article_large_image/1685881087_XEKf7V_s.jpg
190,Nutritional anaemia: A major health problem in Assam - Sentinelassam - The Sentinel Assam,"Health depends to a large extent on a balanced diet, which maintains nutritional status.",https://www.sentinelassam.com/editorial/nutritional-anaemia-a-major-health-problem-in-assam-656968,2023-07-06T04:20:36Z,health,https://assets.sentinelassam.com/h-upload/2023/07/06/466818-ana.jpg
191,More physical activity may improve quality of life for older adults - McKnight's Long-Term Care News,"Older adults who participate in regular physical activity have a better quality of life than those who are less active and more sedentary, a new UK study has found.",https://www.mcknights.com/news/clinical-news/more-physical-activity-may-improve-quality-of-life-for-older-adults/,2023-07-06T04:19:55Z,health,https://www.mcknights.com/wp-content/uploads/sites/5/2019/11/active_women_exercise_exercising_GettyImages-1028957048-e1667266261353.jpg
192,"7 Tips to Lose Body Fat at Home, According to Experts - The Tech Edvocate","Spread the loveWhen it comes to whittling down your waistline, there’s no one-size-fits-all solution. However, experts and scientists around the world have unlocked key strategies that can help you lose body fat from the comfort of your own home. Here, we sha…",https://www.thetechedvocate.org/7-tips-to-lose-body-fat-at-home-according-to-experts/,2023-07-06T04:14:16Z,health,https://www.thetechedvocate.org/wp-content/uploads/2023/07/gettyimages-1214951033.webp
193,Six ways to reduce risk of cognitive decline - KITV,A new report from AARP shows there are ways to reduce your risk of cognitive decline.,https://www.youtube.com/watch?v=brkJcsH6b5o,2023-07-06T03:16:39Z,health,https://i.ytimg.com/vi/brkJcsH6b5o/maxresdefault.jpg
194,COVID-19 strikes harder on low-income communities in LA; Vaccination proves key to reducing disparity - News-Medical.Net,"COVID-19 incidence rates were higher in lower-income communities compared to higher-income communities before vaccines became available in Los Angeles. However, after vaccination, the disparity in COVID-19 incidence diminished, with the lowest-income communit…",https://www.news-medical.net/news/20230705/COVID-19-strikes-harder-on-low-income-communities-in-LA3b-Vaccination-proves-key-to-reducing-disparity.aspx,2023-07-06T02:45:00Z,health,https://d2jx2rerrg6sh3.cloudfront.net/images/news/ImageForNews_752929_16886078619192608.jpg
195,New CRISPR-based system could eliminate malaria-carrying mosquitoes - News-Medical.Net,"Malaria remains one of the world's deadliest diseases. Each year malaria infections result in hundreds of thousands of deaths, with the majority of fatalities occurring in children under five.",https://www.news-medical.net/news/20230705/New-CRISPR-based-system-could-eliminate-malaria-carrying-mosquitoes.aspx,2023-07-06T02:04:00Z,health,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2014/7/DNA_Genetics-620x480.jpg
